order_id,customer_id,product_id,order_date,delivery_date,city,category,payment_method,quantity,order_amount
903574,280,18,2024-04-07,2024-04-12,Hyderabad,Electronics,Prepaid,1,13140.0
903575,57,16,2024-08-19,2024-08-25,Delhi NCR,Footwear,Prepaid,1,3900.0
903576,59,27,2024-12-02,2024-12-07,Delhi NCR,Home & Kitchen,COD,1,1080.0
903577,123,14,2024-10-13,2024-10-18,Pune,Footwear,Prepaid,1,2370.0
903578,150,6,2024-09-16,2024-09-20,Kochi,Fashion & Apparel,COD,1,1510.0
903579,210,28,2025-02-14,2025-02-16,Chennai,Home & Kitchen,COD,1,3170.0
903580,191,39,2025-01-12,2025-01-15,Pune,Beauty & Personal Care,Prepaid,1,780.0
903581,397,34,2024-08-03,2024-08-08,Bangalore,Beauty & Personal Care,Prepaid,1,410.0
903582,131,35,2025-03-26,2025-03-31,Bangalore,Beauty & Personal Care,COD,1,590.0
903583,134,33,2024-06-28,2024-06-30,Delhi NCR,Beauty & Personal Care,COD,1,740.0
903584,18,18,2024-04-05,2024-04-11,Hyderabad,Electronics,COD,1,13140.0
903585,391,21,2024-10-13,2024-10-15,Pune,Electronics,COD,1,9950.0
903586,567,11,2024-04-09,2024-04-15,Mumbai,Footwear,COD,1,2560.0
903587,471,35,2024-10-31,2024-11-02,Hyderabad,Beauty & Personal Care,Prepaid,1,590.0
903588,241,20,2024-09-24,2024-09-28,Pune,Electronics,Prepaid,1,12810.0
903589,276,23,2024-08-24,2024-08-26,Bangalore,Electronics,Prepaid,1,12780.0
903590,303,18,2024-05-06,2024-05-11,Mumbai,Electronics,COD,2,26280.0
903591,503,27,2024-08-06,2024-08-12,Chennai,Home & Kitchen,Prepaid,1,1080.0
903592,303,32,2024-09-29,2024-10-02,Mumbai,Home & Kitchen,COD,1,1990.0
903593,323,45,2025-03-29,2025-04-01,Chennai,Accessories,COD,2,2580.0
903594,496,43,2025-02-10,2025-02-14,Hyderabad,Accessories,COD,1,910.0
903595,475,29,2024-04-03,2024-04-05,Bangalore,Home & Kitchen,Prepaid,1,2450.0
903596,76,4,2024-11-10,2024-11-16,Chennai,Fashion & Apparel,COD,1,970.0
903597,121,6,2024-11-27,2024-11-30,Bangalore,Fashion & Apparel,Prepaid,2,3020.0
903598,13,15,2024-04-20,2024-04-23,Kochi,Footwear,Prepaid,1,3740.0
903599,484,6,2024-08-29,2024-09-03,Mumbai,Fashion & Apparel,COD,1,1510.0
903600,244,37,2024-11-12,2024-11-17,Mumbai,Beauty & Personal Care,COD,1,810.0
903601,93,20,2024-06-16,2024-06-21,Bangalore,Electronics,COD,2,25620.0
903602,115,16,2024-10-16,2024-10-21,Kochi,Footwear,Prepaid,1,3900.0
903603,491,43,2024-06-28,2024-07-02,Delhi NCR,Accessories,Prepaid,2,1820.0
903604,142,23,2024-08-13,2024-08-16,Chennai,Electronics,Prepaid,1,12780.0
903605,46,10,2024-09-04,2024-09-06,Bangalore,Footwear,Prepaid,1,3700.0
903606,158,26,2025-03-15,2025-03-18,Mumbai,Home & Kitchen,Prepaid,1,2250.0
903607,401,28,2024-08-18,2024-08-20,Kochi,Home & Kitchen,Prepaid,2,6340.0
903608,303,25,2024-12-18,2024-12-22,Mumbai,Home & Kitchen,Prepaid,1,3150.0
903609,573,45,2025-01-20,2025-01-22,Mumbai,Accessories,COD,1,1290.0
903610,2,1,2024-10-19,2024-10-25,Mumbai,Fashion & Apparel,Prepaid,2,2220.0
903611,160,25,2024-08-06,2024-08-10,Pune,Home & Kitchen,COD,2,6300.0
903612,357,37,2024-10-28,2024-10-31,Mumbai,Beauty & Personal Care,COD,1,810.0
903613,307,44,2025-01-19,2025-01-25,Hyderabad,Accessories,Prepaid,3,3390.0
903614,512,20,2024-04-24,2024-04-29,Kochi,Electronics,Prepaid,1,12810.0
903615,69,24,2024-05-16,2024-05-22,Bangalore,Electronics,COD,1,11450.0
903616,382,4,2024-09-10,2024-09-15,Pune,Fashion & Apparel,Prepaid,1,970.0
903617,28,27,2025-02-21,2025-02-26,Mumbai,Home & Kitchen,Prepaid,2,2160.0
903618,29,21,2024-05-09,2024-05-14,Mumbai,Electronics,COD,2,19900.0
903619,233,44,2024-09-02,2024-09-07,Chennai,Accessories,Prepaid,1,1130.0
903620,23,25,2024-05-30,2024-06-04,Pune,Home & Kitchen,COD,1,3150.0
903621,175,21,2024-12-22,2024-12-27,Mumbai,Electronics,Prepaid,1,9950.0
903622,243,5,2024-07-17,2024-07-19,Chennai,Fashion & Apparel,Prepaid,1,1960.0
903623,169,1,2024-06-30,2024-07-05,Hyderabad,Fashion & Apparel,Prepaid,1,1110.0
903624,376,27,2024-07-06,2024-07-12,Hyderabad,Home & Kitchen,COD,1,1080.0
903625,448,43,2024-04-15,2024-04-17,Pune,Accessories,COD,1,910.0
903626,307,30,2025-01-27,2025-02-02,Hyderabad,Home & Kitchen,COD,1,2550.0
903627,598,32,2024-07-14,2024-07-19,Bangalore,Home & Kitchen,Prepaid,1,1990.0
903628,111,20,2024-08-06,2024-08-08,Bangalore,Electronics,Prepaid,1,12810.0
903629,286,46,2024-12-23,2024-12-26,Mumbai,Accessories,COD,1,1320.0
903630,422,2,2024-08-06,2024-08-09,Bangalore,Fashion & Apparel,Prepaid,1,1190.0
903631,91,45,2025-02-18,2025-02-24,Bangalore,Accessories,Prepaid,1,1290.0
903632,264,32,2024-10-22,2024-10-27,Mumbai,Home & Kitchen,Prepaid,1,1990.0
903633,546,39,2024-07-14,2024-07-19,Bangalore,Beauty & Personal Care,COD,1,780.0
903634,103,12,2024-10-15,2024-10-17,Bangalore,Footwear,Prepaid,1,2600.0
903635,239,34,2024-12-05,2024-12-09,Kochi,Beauty & Personal Care,Prepaid,1,410.0
903636,111,30,2024-06-29,2024-07-04,Bangalore,Home & Kitchen,Prepaid,1,2550.0
903637,355,7,2024-11-30,2024-12-06,Delhi NCR,Fashion & Apparel,Prepaid,1,2150.0
903638,496,4,2025-01-25,2025-01-31,Hyderabad,Fashion & Apparel,Prepaid,1,970.0
903639,330,12,2024-11-16,2024-11-21,Hyderabad,Footwear,COD,1,2600.0
903640,423,3,2024-04-24,2024-04-28,Bangalore,Fashion & Apparel,Prepaid,1,1770.0
903641,119,32,2025-01-06,2025-01-09,Delhi NCR,Home & Kitchen,Prepaid,2,3980.0
903642,410,22,2024-04-02,2024-04-05,Bangalore,Electronics,COD,1,13330.0
903643,444,39,2024-05-29,2024-06-02,Mumbai,Beauty & Personal Care,COD,1,780.0
903644,258,1,2025-01-12,2025-01-14,Delhi NCR,Fashion & Apparel,COD,1,1110.0
903645,573,2,2024-12-02,2024-12-06,Mumbai,Fashion & Apparel,Prepaid,1,1190.0
903646,382,6,2025-01-31,2025-02-06,Pune,Fashion & Apparel,COD,1,1510.0
903647,517,37,2025-02-08,2025-02-12,Chennai,Beauty & Personal Care,COD,1,810.0
903648,119,48,2025-03-19,2025-03-25,Delhi NCR,Accessories,Prepaid,1,1560.0
903649,430,18,2024-11-23,2024-11-25,Chennai,Electronics,COD,1,13140.0
903650,46,28,2024-12-06,2024-12-11,Bangalore,Home & Kitchen,Prepaid,1,3170.0
903651,259,30,2024-09-02,2024-09-04,Bangalore,Home & Kitchen,Prepaid,1,2550.0
903652,56,3,2024-10-31,2024-11-06,Pune,Fashion & Apparel,Prepaid,1,1770.0
903653,195,44,2025-02-06,2025-02-08,Mumbai,Accessories,COD,1,1130.0
903654,491,33,2025-02-23,2025-02-28,Delhi NCR,Beauty & Personal Care,Prepaid,1,740.0
903655,26,10,2024-04-14,2024-04-18,Hyderabad,Footwear,COD,2,7400.0
903656,588,47,2024-05-09,2024-05-15,Mumbai,Accessories,Prepaid,1,890.0
903657,541,16,2024-09-13,2024-09-15,Bangalore,Footwear,Prepaid,1,3900.0
903658,595,44,2024-10-27,2024-10-31,Delhi NCR,Accessories,Prepaid,1,1130.0
903659,562,16,2024-10-16,2024-10-21,Kochi,Footwear,Prepaid,1,3900.0
903660,374,39,2025-02-19,2025-02-23,Chennai,Beauty & Personal Care,Prepaid,1,780.0
903661,90,9,2024-10-01,2024-10-03,Pune,Footwear,COD,1,3370.0
903662,404,30,2024-04-02,2024-04-08,Hyderabad,Home & Kitchen,COD,1,2550.0
903663,288,25,2024-04-16,2024-04-21,Pune,Home & Kitchen,Prepaid,1,3150.0
903664,565,42,2024-09-07,2024-09-13,Pune,Accessories,COD,1,810.0
903665,374,14,2025-03-20,2025-03-25,Chennai,Footwear,COD,2,4740.0
903666,234,30,2024-10-06,2024-10-09,Bangalore,Home & Kitchen,Prepaid,1,2550.0
903667,85,2,2024-06-06,2024-06-10,Pune,Fashion & Apparel,Prepaid,1,1190.0
903668,325,10,2024-08-05,2024-08-11,Bangalore,Footwear,COD,2,7400.0
903669,103,48,2024-10-07,2024-10-12,Bangalore,Accessories,Prepaid,1,1560.0
903670,149,11,2024-04-17,2024-04-19,Mumbai,Footwear,Prepaid,1,2560.0
903671,116,6,2024-12-14,2024-12-17,Mumbai,Fashion & Apparel,Prepaid,1,1510.0
903672,527,48,2024-07-24,2024-07-28,Bangalore,Accessories,COD,3,4680.0
903673,329,14,2024-08-17,2024-08-20,Hyderabad,Footwear,COD,1,2370.0
903674,160,6,2025-01-01,2025-01-06,Pune,Fashion & Apparel,COD,1,1510.0
903675,415,18,2024-12-28,2024-12-31,Mumbai,Electronics,Prepaid,1,13140.0
903676,224,24,2025-02-27,2025-03-02,Kochi,Electronics,Prepaid,1,11450.0
903677,128,48,2024-05-02,2024-05-06,Mumbai,Accessories,Prepaid,1,1560.0
903678,62,39,2024-10-14,2024-10-17,Pune,Beauty & Personal Care,COD,1,780.0
903679,25,9,2024-09-03,2024-09-09,Mumbai,Footwear,Prepaid,1,3370.0
903680,22,44,2024-05-11,2024-05-14,Chennai,Accessories,Prepaid,1,1130.0
903681,435,32,2025-02-16,2025-02-21,Bangalore,Home & Kitchen,COD,1,1990.0
903682,15,10,2024-12-20,2024-12-23,Bangalore,Footwear,Prepaid,1,3700.0
903683,5,14,2024-04-29,2024-05-03,Mumbai,Footwear,COD,1,2370.0
903684,451,40,2024-08-05,2024-08-08,Bangalore,Beauty & Personal Care,COD,1,540.0
903685,587,19,2024-05-30,2024-06-04,Hyderabad,Electronics,Prepaid,1,10800.0
903686,370,30,2024-09-18,2024-09-22,Pune,Home & Kitchen,Prepaid,1,2550.0
903687,178,30,2024-06-24,2024-06-26,Chennai,Home & Kitchen,Prepaid,1,2550.0
903688,13,48,2024-05-07,2024-05-12,Kochi,Accessories,COD,2,3120.0
903689,175,17,2024-08-04,2024-08-10,Mumbai,Electronics,Prepaid,1,13790.0
903690,455,12,2024-06-05,2024-06-11,Mumbai,Footwear,Prepaid,1,2600.0
903691,29,25,2024-04-08,2024-04-14,Mumbai,Home & Kitchen,Prepaid,1,3150.0
903692,94,1,2024-08-13,2024-08-16,Delhi NCR,Fashion & Apparel,Prepaid,1,1110.0
903693,196,33,2024-11-27,2024-11-30,Mumbai,Beauty & Personal Care,COD,1,740.0
903694,202,8,2024-04-28,2024-05-04,Mumbai,Fashion & Apparel,COD,1,1870.0
903695,551,30,2025-01-04,2025-01-06,Hyderabad,Home & Kitchen,COD,1,2550.0
903696,351,35,2024-09-13,2024-09-16,Pune,Beauty & Personal Care,Prepaid,3,1770.0
903697,549,20,2024-09-17,2024-09-20,Kochi,Electronics,COD,1,12810.0
903698,572,25,2024-11-04,2024-11-07,Hyderabad,Home & Kitchen,COD,1,3150.0
903699,89,13,2024-05-11,2024-05-16,Delhi NCR,Footwear,Prepaid,1,3000.0
903700,536,30,2024-12-23,2024-12-26,Chennai,Home & Kitchen,Prepaid,1,2550.0
903701,206,48,2024-06-17,2024-06-19,Chennai,Accessories,COD,1,1560.0
903702,84,1,2024-11-09,2024-11-14,Kochi,Fashion & Apparel,Prepaid,1,1110.0
903703,197,10,2024-12-07,2024-12-11,Hyderabad,Footwear,Prepaid,1,3700.0
903704,192,26,2024-04-11,2024-04-14,Bangalore,Home & Kitchen,COD,1,2250.0
903705,381,5,2024-06-29,2024-07-02,Mumbai,Fashion & Apparel,COD,2,3920.0
903706,372,47,2024-10-05,2024-10-10,Bangalore,Accessories,COD,1,890.0
903707,491,41,2024-11-13,2024-11-19,Delhi NCR,Accessories,COD,1,1390.0
903708,444,14,2024-07-26,2024-07-29,Mumbai,Footwear,COD,1,2370.0
903709,78,14,2024-07-15,2024-07-21,Chennai,Footwear,Prepaid,1,2370.0
903710,96,22,2025-03-17,2025-03-20,Mumbai,Electronics,Prepaid,1,13330.0
903711,280,35,2024-05-14,2024-05-20,Hyderabad,Beauty & Personal Care,Prepaid,1,590.0
903712,162,36,2024-06-07,2024-06-12,Pune,Beauty & Personal Care,Prepaid,3,3390.0
903713,547,12,2024-09-24,2024-09-29,Bangalore,Footwear,Prepaid,1,2600.0
903714,578,12,2024-06-17,2024-06-23,Delhi NCR,Footwear,Prepaid,1,2600.0
903715,266,47,2024-08-01,2024-08-07,Delhi NCR,Accessories,Prepaid,1,890.0
903716,539,25,2024-07-19,2024-07-22,Mumbai,Home & Kitchen,Prepaid,1,3150.0
903717,133,3,2024-12-29,2024-12-31,Kochi,Fashion & Apparel,Prepaid,1,1770.0
903718,185,27,2025-02-04,2025-02-09,Bangalore,Home & Kitchen,COD,1,1080.0
903719,589,43,2025-01-18,2025-01-22,Bangalore,Accessories,Prepaid,1,910.0
903720,570,43,2025-03-14,2025-03-20,Hyderabad,Accessories,COD,2,1820.0
903721,312,47,2024-04-01,2024-04-06,Chennai,Accessories,COD,2,1780.0
903722,499,8,2024-05-25,2024-05-29,Mumbai,Fashion & Apparel,Prepaid,1,1870.0
903723,528,48,2024-10-28,2024-10-31,Bangalore,Accessories,Prepaid,1,1560.0
903724,364,42,2024-11-25,2024-11-27,Hyderabad,Accessories,COD,1,810.0
903725,31,17,2024-10-14,2024-10-17,Mumbai,Electronics,Prepaid,1,13790.0
903726,41,47,2024-11-15,2024-11-19,Mumbai,Accessories,Prepaid,2,1780.0
903727,411,19,2024-09-03,2024-09-06,Pune,Electronics,Prepaid,2,21600.0
903728,218,25,2025-01-31,2025-02-05,Bangalore,Home & Kitchen,Prepaid,1,3150.0
903729,288,13,2024-07-07,2024-07-12,Pune,Footwear,Prepaid,1,3000.0
903730,381,32,2024-11-08,2024-11-14,Mumbai,Home & Kitchen,Prepaid,1,1990.0
903731,158,28,2025-03-01,2025-03-07,Mumbai,Home & Kitchen,COD,2,6340.0
903732,333,22,2024-04-02,2024-04-06,Hyderabad,Electronics,Prepaid,1,13330.0
903733,236,45,2024-04-10,2024-04-15,Mumbai,Accessories,COD,1,1290.0
903734,498,36,2025-01-13,2025-01-18,Mumbai,Beauty & Personal Care,Prepaid,1,1130.0
903735,255,25,2024-10-27,2024-10-30,Kochi,Home & Kitchen,Prepaid,1,3150.0
903736,543,20,2025-01-21,2025-01-27,Chennai,Electronics,Prepaid,1,12810.0
903737,391,24,2024-08-29,2024-09-02,Pune,Electronics,COD,2,22900.0
903738,289,33,2024-07-19,2024-07-22,Delhi NCR,Beauty & Personal Care,Prepaid,1,740.0
903739,8,33,2024-12-11,2024-12-14,Delhi NCR,Beauty & Personal Care,Prepaid,1,740.0
903740,86,12,2024-10-18,2024-10-21,Mumbai,Footwear,Prepaid,1,2600.0
903741,491,37,2025-03-09,2025-03-12,Delhi NCR,Beauty & Personal Care,COD,1,810.0
903742,64,15,2024-11-25,2024-11-27,Hyderabad,Footwear,COD,1,3740.0
903743,360,24,2024-09-03,2024-09-09,Delhi NCR,Electronics,COD,1,11450.0
903744,140,7,2025-02-08,2025-02-12,Mumbai,Fashion & Apparel,COD,1,2150.0
903745,329,47,2024-11-06,2024-11-12,Hyderabad,Accessories,Prepaid,1,890.0
903746,340,19,2024-08-25,2024-08-31,Delhi NCR,Electronics,COD,2,21600.0
903747,403,1,2024-12-04,2024-12-09,Mumbai,Fashion & Apparel,Prepaid,1,1110.0
903748,300,2,2025-03-18,2025-03-20,Mumbai,Fashion & Apparel,COD,1,1190.0
903749,507,45,2025-02-19,2025-02-24,Bangalore,Accessories,Prepaid,1,1290.0
903750,522,16,2025-03-12,2025-03-18,Hyderabad,Footwear,COD,1,3900.0
903751,110,29,2024-08-02,2024-08-05,Pune,Home & Kitchen,Prepaid,1,2450.0
903752,488,35,2024-09-04,2024-09-10,Hyderabad,Beauty & Personal Care,Prepaid,1,590.0
903753,456,37,2024-06-03,2024-06-09,Bangalore,Beauty & Personal Care,Prepaid,1,810.0
903754,336,26,2024-04-09,2024-04-15,Chennai,Home & Kitchen,Prepaid,2,4500.0
903755,562,19,2024-10-20,2024-10-25,Kochi,Electronics,Prepaid,1,10800.0
903756,167,31,2025-02-12,2025-02-14,Chennai,Home & Kitchen,Prepaid,1,1740.0
903757,219,6,2024-10-20,2024-10-25,Hyderabad,Fashion & Apparel,COD,1,1510.0
903758,406,7,2025-03-08,2025-03-10,Pune,Fashion & Apparel,Prepaid,1,2150.0
903759,258,16,2024-11-15,2024-11-21,Delhi NCR,Footwear,COD,1,3900.0
903760,19,36,2024-07-19,2024-07-22,Kochi,Beauty & Personal Care,Prepaid,1,1130.0
903761,511,32,2024-07-29,2024-08-03,Bangalore,Home & Kitchen,Prepaid,1,1990.0
903762,2,38,2024-05-02,2024-05-06,Mumbai,Beauty & Personal Care,Prepaid,2,1020.0
903763,423,48,2025-03-12,2025-03-17,Bangalore,Accessories,Prepaid,1,1560.0
903764,409,14,2024-10-16,2024-10-21,Mumbai,Footwear,Prepaid,1,2370.0
903765,428,20,2024-12-19,2024-12-23,Hyderabad,Electronics,Prepaid,1,12810.0
903766,67,39,2024-09-04,2024-09-10,Pune,Beauty & Personal Care,COD,1,780.0
903767,242,11,2025-02-20,2025-02-22,Kochi,Footwear,COD,1,2560.0
903768,151,44,2024-12-05,2024-12-08,Pune,Accessories,COD,1,1130.0
903769,19,15,2024-11-08,2024-11-11,Kochi,Footwear,Prepaid,2,7480.0
903770,223,12,2024-06-02,2024-06-06,Pune,Footwear,COD,3,7800.0
903771,42,18,2024-12-07,2024-12-10,Pune,Electronics,COD,1,13140.0
903772,108,9,2024-05-06,2024-05-08,Chennai,Footwear,Prepaid,1,3370.0
903773,257,36,2024-10-20,2024-10-24,Hyderabad,Beauty & Personal Care,COD,1,1130.0
903774,59,2,2024-12-29,2024-12-31,Delhi NCR,Fashion & Apparel,Prepaid,2,2380.0
903775,210,28,2024-08-21,2024-08-25,Chennai,Home & Kitchen,COD,1,3170.0
903776,384,11,2024-08-30,2024-09-02,Chennai,Footwear,Prepaid,1,2560.0
903777,169,11,2025-01-12,2025-01-18,Hyderabad,Footwear,COD,1,2560.0
903778,258,19,2024-06-03,2024-06-09,Delhi NCR,Electronics,COD,1,10800.0
903779,273,38,2025-01-03,2025-01-06,Hyderabad,Beauty & Personal Care,Prepaid,1,510.0
903780,11,30,2024-04-08,2024-04-12,Hyderabad,Home & Kitchen,Prepaid,1,2550.0
903781,341,29,2024-09-07,2024-09-10,Hyderabad,Home & Kitchen,COD,2,4900.0
903782,315,25,2025-03-03,2025-03-07,Kochi,Home & Kitchen,COD,1,3150.0
903783,199,46,2024-07-18,2024-07-21,Bangalore,Accessories,Prepaid,1,1320.0
903784,421,29,2025-02-24,2025-03-02,Mumbai,Home & Kitchen,COD,1,2450.0
903785,568,2,2024-10-12,2024-10-14,Kochi,Fashion & Apparel,COD,2,2380.0
903786,348,28,2024-09-04,2024-09-08,Kochi,Home & Kitchen,Prepaid,2,6340.0
903787,500,38,2024-12-23,2024-12-26,Delhi NCR,Beauty & Personal Care,COD,1,510.0
903788,164,44,2024-04-04,2024-04-09,Chennai,Accessories,Prepaid,1,1130.0
903789,66,48,2024-12-29,2025-01-02,Delhi NCR,Accessories,COD,2,3120.0
903790,181,44,2024-07-06,2024-07-11,Kochi,Accessories,COD,1,1130.0
903791,157,48,2024-09-22,2024-09-27,Pune,Accessories,Prepaid,1,1560.0
903792,374,20,2024-09-20,2024-09-24,Chennai,Electronics,Prepaid,1,12810.0
903793,88,9,2024-06-29,2024-07-03,Chennai,Footwear,Prepaid,1,3370.0
903794,513,39,2024-04-11,2024-04-16,Chennai,Beauty & Personal Care,COD,1,780.0
903795,448,46,2025-02-23,2025-02-25,Pune,Accessories,Prepaid,1,1320.0
903796,351,35,2024-07-14,2024-07-20,Pune,Beauty & Personal Care,COD,1,590.0
903797,330,20,2024-07-05,2024-07-11,Hyderabad,Electronics,COD,1,12810.0
903798,465,42,2024-10-03,2024-10-05,Bangalore,Accessories,Prepaid,1,810.0
903799,296,11,2024-08-26,2024-08-30,Bangalore,Footwear,COD,1,2560.0
903800,220,38,2025-03-22,2025-03-27,Chennai,Beauty & Personal Care,Prepaid,2,1020.0
903801,394,29,2024-12-28,2025-01-03,Delhi NCR,Home & Kitchen,COD,1,2450.0
903802,584,35,2025-02-23,2025-02-25,Delhi NCR,Beauty & Personal Care,Prepaid,1,590.0
903803,157,6,2025-02-17,2025-02-20,Pune,Fashion & Apparel,COD,1,1510.0
903804,446,3,2025-03-03,2025-03-07,Pune,Fashion & Apparel,COD,2,3540.0
903805,385,30,2025-01-24,2025-01-27,Hyderabad,Home & Kitchen,Prepaid,1,2550.0
903806,67,27,2025-01-16,2025-01-22,Pune,Home & Kitchen,Prepaid,1,1080.0
903807,238,40,2024-10-18,2024-10-23,Delhi NCR,Beauty & Personal Care,COD,1,540.0
903808,39,36,2024-08-21,2024-08-27,Pune,Beauty & Personal Care,COD,1,1130.0
903809,452,23,2024-09-07,2024-09-11,Bangalore,Electronics,Prepaid,1,12780.0
903810,536,5,2024-05-07,2024-05-12,Chennai,Fashion & Apparel,COD,1,1960.0
903811,261,9,2024-08-15,2024-08-18,Bangalore,Footwear,Prepaid,1,3370.0
903812,53,25,2025-01-15,2025-01-19,Kochi,Home & Kitchen,Prepaid,2,6300.0
903813,546,44,2024-09-28,2024-10-02,Bangalore,Accessories,Prepaid,3,3390.0
903814,351,13,2025-02-03,2025-02-05,Pune,Footwear,COD,1,3000.0
903815,301,18,2024-04-04,2024-04-09,Bangalore,Electronics,COD,1,13140.0
903816,428,29,2024-07-28,2024-07-31,Hyderabad,Home & Kitchen,Prepaid,2,4900.0
903817,593,19,2024-11-05,2024-11-09,Pune,Electronics,Prepaid,1,10800.0
903818,430,40,2024-09-29,2024-10-05,Chennai,Beauty & Personal Care,Prepaid,1,540.0
903819,596,44,2024-06-29,2024-07-01,Mumbai,Accessories,COD,1,1130.0
903820,270,29,2024-04-27,2024-04-29,Mumbai,Home & Kitchen,Prepaid,1,2450.0
903821,408,10,2024-06-12,2024-06-16,Pune,Footwear,Prepaid,2,7400.0
903822,351,18,2024-05-28,2024-06-02,Pune,Electronics,Prepaid,1,13140.0
903823,596,18,2024-05-15,2024-05-18,Mumbai,Electronics,COD,1,13140.0
903824,129,31,2025-02-01,2025-02-05,Bangalore,Home & Kitchen,Prepaid,2,3480.0
903825,141,7,2024-10-29,2024-11-02,Bangalore,Fashion & Apparel,Prepaid,1,2150.0
903826,481,39,2025-01-27,2025-02-01,Pune,Beauty & Personal Care,COD,1,780.0
903827,58,23,2024-12-09,2024-12-11,Chennai,Electronics,Prepaid,1,12780.0
903828,476,27,2024-04-16,2024-04-19,Mumbai,Home & Kitchen,Prepaid,1,1080.0
903829,439,7,2024-08-03,2024-08-06,Hyderabad,Fashion & Apparel,Prepaid,1,2150.0
903830,415,44,2024-09-02,2024-09-08,Mumbai,Accessories,COD,1,1130.0
903831,406,33,2025-01-27,2025-01-31,Pune,Beauty & Personal Care,Prepaid,1,740.0
903832,533,4,2025-03-17,2025-03-19,Delhi NCR,Fashion & Apparel,COD,1,970.0
903833,542,21,2024-06-03,2024-06-09,Delhi NCR,Electronics,Prepaid,2,19900.0
903834,12,23,2024-05-24,2024-05-28,Pune,Electronics,Prepaid,1,12780.0
903835,226,35,2024-09-15,2024-09-18,Bangalore,Beauty & Personal Care,COD,1,590.0
903836,524,19,2025-03-24,2025-03-26,Pune,Electronics,Prepaid,1,10800.0
903837,503,7,2024-08-19,2024-08-21,Chennai,Fashion & Apparel,COD,1,2150.0
903838,304,22,2024-06-17,2024-06-21,Pune,Electronics,COD,2,26660.0
903839,187,10,2024-12-01,2024-12-04,Chennai,Footwear,Prepaid,1,3700.0
903840,457,44,2024-09-13,2024-09-18,Pune,Accessories,Prepaid,1,1130.0
903841,16,42,2025-03-14,2025-03-19,Delhi NCR,Accessories,COD,1,810.0
903842,535,13,2025-02-10,2025-02-13,Bangalore,Footwear,Prepaid,1,3000.0
903843,96,44,2024-12-07,2024-12-09,Mumbai,Accessories,Prepaid,1,1130.0
903844,98,46,2024-09-10,2024-09-13,Bangalore,Accessories,COD,2,2640.0
903845,352,6,2024-12-27,2025-01-01,Delhi NCR,Fashion & Apparel,COD,3,4530.0
903846,276,1,2024-09-27,2024-10-01,Bangalore,Fashion & Apparel,COD,2,2220.0
903847,382,8,2024-09-19,2024-09-25,Pune,Fashion & Apparel,COD,1,1870.0
903848,219,30,2024-11-07,2024-11-09,Hyderabad,Home & Kitchen,COD,1,2550.0
903849,549,22,2024-06-16,2024-06-20,Kochi,Electronics,Prepaid,2,26660.0
903850,69,20,2024-06-07,2024-06-12,Bangalore,Electronics,Prepaid,1,12810.0
903851,537,31,2024-07-31,2024-08-06,Delhi NCR,Home & Kitchen,COD,2,3480.0
903852,19,17,2025-02-27,2025-03-04,Kochi,Electronics,Prepaid,1,13790.0
903853,98,20,2024-08-20,2024-08-24,Bangalore,Electronics,Prepaid,1,12810.0
903854,295,47,2024-06-12,2024-06-15,Delhi NCR,Accessories,COD,1,890.0
903855,295,25,2025-01-16,2025-01-20,Delhi NCR,Home & Kitchen,COD,1,3150.0
903856,403,8,2024-04-30,2024-05-04,Mumbai,Fashion & Apparel,Prepaid,1,1870.0
903857,450,1,2024-06-11,2024-06-13,Pune,Fashion & Apparel,Prepaid,2,2220.0
903858,92,16,2024-12-08,2024-12-12,Hyderabad,Footwear,Prepaid,2,7800.0
903859,41,25,2024-10-21,2024-10-23,Mumbai,Home & Kitchen,Prepaid,1,3150.0
903860,415,38,2024-06-13,2024-06-16,Mumbai,Beauty & Personal Care,Prepaid,1,510.0
903861,425,12,2024-05-21,2024-05-27,Hyderabad,Footwear,COD,1,2600.0
903862,429,47,2024-12-23,2024-12-29,Bangalore,Accessories,Prepaid,1,890.0
903863,25,24,2025-03-19,2025-03-25,Mumbai,Electronics,Prepaid,2,22900.0
903864,462,16,2024-07-20,2024-07-26,Hyderabad,Footwear,COD,1,3900.0
903865,563,7,2024-06-25,2024-06-29,Pune,Fashion & Apparel,Prepaid,1,2150.0
903866,278,38,2024-12-29,2025-01-04,Mumbai,Beauty & Personal Care,COD,1,510.0
903867,479,24,2025-01-06,2025-01-10,Chennai,Electronics,Prepaid,1,11450.0
903868,129,39,2024-11-10,2024-11-16,Bangalore,Beauty & Personal Care,Prepaid,1,780.0
903869,160,7,2024-12-09,2024-12-14,Pune,Fashion & Apparel,COD,1,2150.0
903870,482,37,2024-08-29,2024-08-31,Bangalore,Beauty & Personal Care,COD,1,810.0
903871,301,42,2024-12-12,2024-12-18,Bangalore,Accessories,COD,1,810.0
903872,59,18,2024-06-26,2024-06-28,Delhi NCR,Electronics,Prepaid,1,13140.0
903873,418,1,2024-10-24,2024-10-30,Hyderabad,Fashion & Apparel,Prepaid,1,1110.0
903874,353,43,2024-04-29,2024-05-04,Bangalore,Accessories,Prepaid,1,910.0
903875,313,18,2025-03-22,2025-03-28,Bangalore,Electronics,Prepaid,1,13140.0
903876,234,30,2024-04-17,2024-04-19,Bangalore,Home & Kitchen,Prepaid,1,2550.0
903877,402,14,2024-09-15,2024-09-20,Chennai,Footwear,COD,1,2370.0
